user_id,book_id,rating
223,7445.The_Glass_Castle,3
22,19380.Candide,4
256,9328.The_House_of_the_Spirits,3
225,36402034-do-androids-dream-of-electric-sheep,5
22,10429045-shatter-me,4
439,13047090-onyx,2
343,5326.A_Christmas_Carol,2
30,44767458-dune,3
6,28676.American_Psycho,4
355,310612.A_Confederacy_of_Dunces,3
200,33648131-the-notebook,4
468,394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,4
131,77203.The_Kite_Runner,4
458,53496.Walk_Two_Moons,2
425,9328.The_House_of_the_Spirits,4
438,6567017-will-grayson-will-grayson,4
7,5932.Twenty_Love_Poems_and_a_Song_of_Despair,4
108,110737.Seabiscuit,5
379,18619684-the-time-traveler-s-wife,2
239,4929.Kafka_on_the_Shore,3
129,19691.The_Hunt_for_Red_October,3
378,6567017-will-grayson-will-grayson,4
423,23878688-the-5-love-languages,3
401,5043.The_Pillars_of_the_Earth,5
253,6892870-the-girl-who-kicked-the-hornet-s-nest,3
63,46945.Requiem_for_a_Dream,5
469,100915.The_Lion_the_Witch_and_the_Wardrobe,2
358,968.The_Da_Vinci_Code,4
214,11422.Redeeming_Love,3
227,92517.The_Glass_Menagerie,3
92,7805.Pale_Fire,4
412,2203.John_Adams,4
454,23766634-a-court-of-wings-and-ruin,3
226,5094.The_Drawing_of_the_Three,4
29,6801755-flow-down-like-silver,4
284,92303.The_Importance_of_Being_Earnest,5
64,77390.Anne_of_Avonlea,5
82,30165203-american-gods,4
248,14942.Mrs_Dalloway,4
269,4981.Slaughterhouse_Five,5
355,386162.The_Hitchhiker_s_Guide_to_the_Galaxy,4
220,168642.In_Cold_Blood,5
163,18710190-allegiant,3
186,9416.Confessions_of_a_Shopaholic,3
287,350.Stranger_in_a_Strange_Land,3
434,6050298-dreamfever,4
304,38447.The_Handmaid_s_Tale,4
479,11125.Digital_Fortress,3
9,2355575.Cry_Wolf,4
100,40605329-the-mysterious-benedict-society,4
419,9717.The_Unbearable_Lightness_of_Being,4
17,3805.The_Corrections,5
231,17332218-words-of-radiance,3
348,140077.Dead_to_the_World,4
79,19063.The_Book_Thief,5
232,14497.Neverwhere,2
281,40604658-jurassic-park,3
170,40389231-cold-sassy-tree,3
335,7869.The_Bourne_Identity,3
443,12557.The_Kitchen_God_s_Wife,3
343,84369.The_Last_Battle,4
232,22232.Stargirl,3
349,5472.Animal_Farm_1984,3
492,2967752-the-elegance-of-the-hedgehog,1
242,7736182-the-lost-hero,4
137,256683.City_of_Bones,3
199,667.Anthem,4
387,6325285-rubinrot,4
321,227443.Bridget_Jones_s_Diary,4
360,48855.The_Diary_of_a_Young_Girl,4
429,3407877-the-forgotten-garden,4
381,853510.Murder_on_the_Orient_Express,3
440,292408.Angle_of_Repose,2
190,556602.Sarah_s_Key,4
114,28186.The_Sea_of_Monsters,3
198,16248068-the-elite,2
301,33648131-the-notebook,3
29,16096824-a-court-of-thorns-and-roses,4
244,7763.The_Joy_Luck_Club,3
314,43889.Wizard_s_First_Rule,4
42,2800905-the-summoning,4
340,2767052-the-hunger-games,3
492,89717.The_Haunting_of_Hill_House,4
362,152380.Mary_Poppins,3
42,5043.The_Pillars_of_the_Earth,3
454,3590.The_Adventures_of_Sherlock_Holmes,4
338,3153910-the-art-of-racing-in-the-rain,4
323,10818853-fifty-shades-of-grey,4
372,49436.Three_Cups_of_Tea,4
227,3008.A_Little_Princess,3
370,58345.The_Awakening,4
333,121749.Prince_Caspian,5
446,10959.Sophie_s_World,3
126,12996.Othello,4
428,22463.The_Origin_of_Species,3
459,9673436-the-invention-of-hugo-cabret,2
82,231804.The_Outsiders,5
410,29946.Illusions,4
72,77197.Assassin_s_Apprentice,3
49,89717.The_Haunting_of_Hill_House,5
167,34484.Small_Gods,3
197,51606.Johnny_Got_His_Gun,4
343,140075.All_Together_Dead,2
77,357664.Because_of_Winn_Dixie,3
411,102868.A_Study_in_Scarlet,2
330,77767.Little_House_on_the_Prairie,3
11,24128.The_Merchant_of_Venice,5
408,1848.Wild_Swans,5
160,65605.The_Magician_s_Nephew,5
317,37470.The_Other_Boleyn_Girl,4
498,170448.Animal_Farm,4
452,13047090-onyx,3
166,41424.Beauty,4
87,38180.On_the_Beach,3
140,30183.Marked,3
440,140082.Club_Dead,4
91,24583.The_Adventures_of_Tom_Sawyer,1
349,12898.Death_of_a_Salesman,3
185,3153910-the-art-of-racing-in-the-rain,3
87,11899.The_Hours,4
305,73968.Love_Story,3
1,197084.Are_You_My_Mother_,3
219,7736182-the-lost-hero,4
52,16981.Invisible_Man,4
137,37470.The_Other_Boleyn_Girl,4
139,21.A_Short_History_of_Nearly_Everything,5
432,31685789-room,5
298,83674.The_Bridges_of_Madison_County,3
285,70401.On_the_Road,4
471,131359.Death_on_the_Nile,3
297,17690.The_Trial,3
74,40941582,4
335,9593911-pandemonium,4
79,23772.Green_Eggs_and_Ham,4
450,2722413-evernight,2
402,7046495-lover-mine,2
91,4588.Extremely_Loud_Incredibly_Close,2
220,59716.To_the_Lighthouse,3
305,216363.The_Man_in_the_High_Castle,4
400,25845273-the-great-divorce,5
345,8921.The_Hound_of_the_Baskervilles,5
300,11250317-the-song-of-achilles,4
257,3590.The_Adventures_of_Sherlock_Holmes,4
244,13831.Alanna,4
295,8667848-a-discovery-of-witches,3
311,34532.Hogfather,5
456,13872.Geek_Love,4
227,6327.The_Witches,5
340,9014.The_Long_Walk,3
77,2165.The_Old_Man_and_the_Sea,3
47,6759.Infinite_Jest,2
214,76620.Watership_Down,4
36,5064.World_Without_End,2
234,59219.The_Talisman,3
174,581811.Valley_of_the_Dolls,4
477,5890.The_Woman_in_White,3
315,976.Deception_Point,2
320,52036.Siddhartha,4
262,32929.Goodnight_Moon,5
392,17061.Coraline,3
475,137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,4
48,12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,3
334,111332.Into_the_Wild,3
35,54539.Silas_Marner,5
344,37095.The_Shell_Seekers,2
298,2722413-evernight,4
244,128029.A_Thousand_Splendid_Suns,3
46,22205.This_Lullaby,4
383,77197.Assassin_s_Apprentice,4
479,65605.The_Magician_s_Nephew,3
165,17728.The_House_of_Mirth,2
283,7723542-a-dog-s-purpose,4
402,59219.The_Talisman,5
103,8682.Jitterbug_Perfume,4
489,10920.Cold_Mountain,3
82,38709.Holes,5
371,28251250-white-noise,1
286,15622.Native_Son,3
85,31338.Memnoch_the_Devil,3
418,33507.Twenty_Thousand_Leagues_Under_the_Sea,4
351,4031.Lunar_Park,3
167,13496.A_Game_of_Thrones,4
135,37470.The_Other_Boleyn_Girl,2
175,38311414-house-of-sand-and-fog,1
449,41044096-island-of-the-blue-dolphins,4
396,292408.Angle_of_Repose,3
236,30165203-american-gods,3
95,480204.The_Phantom_of_the_Opera,3
50,34268.Peter_Pan,3
25,30868.The_Bean_Trees,4
63,16631.Steppenwolf,4
465,7736182-the-lost-hero,2
351,65641.The_Silver_Chair,2
182,2184798.Blood_River,4
110,9532.Ender_s_Shadow,4
400,33917.The_Namesake,5
196,140075.All_Together_Dead,3
426,7332.The_Silmarillion,3
419,12914.The_Aeneid,4
381,2595138-the-gargoyle,5
328,12578077-obsidian,3
379,32085.All_Creatures_Great_and_Small,3
429,556602.Sarah_s_Key,4
437,1848.Wild_Swans,3
56,6654313-linger,4
354,77142.Snow_Falling_on_Cedars,4
100,7784.The_Lorax,3
19,36402034-do-androids-dream-of-electric-sheep,4
456,33507.Twenty_Thousand_Leagues_Under_the_Sea,4
488,19302.Pippi_Longstocking,4
484,305234.Wicked_Lovely,2
196,12926063-skagboys,3
391,21853621-the-nightingale,5
296,394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,4
249,11899.The_Hours,1
353,6969.Emma,4
174,703292.The_Witch_of_Blackbird_Pond,2
309,19351490-grimm-s-fairy-tales,5
86,2299110.Acheron,5
217,18334354-quantum-roots,4
462,4009.Nine_Stories,3
491,11250317-the-song-of-achilles,4
385,77197.Assassin_s_Apprentice,3
159,55030.Cosmos,4
422,4031.Lunar_Park,3
108,27712.The_Neverending_Story,4
275,68429.The_Well_of_Ascension,4
8,16286.The_Magus,3
345,18334354-quantum-roots,2
360,92307.Being_and_Time,4
214,32075671-the-hate-u-give,4
77,567678.The_Wasp_Factory,4
160,3975774-evermore,2
90,38296.The_Last_of_the_Mohicans,5
220,36336078-call-me-by-your-name,3
301,41804.I_Robot,5
208,100915.The_Lion_the_Witch_and_the_Wardrobe,2
195,6334.Never_Let_Me_Go,3
335,12220.A_Streetcar_Named_Desire,4
486,4980.Breakfast_of_Champions,5
490,41423092-the-awakening,5
328,15783514-the-ocean-at-the-end-of-the-lane,3
175,32234.White_Oleander,1
183,34521870-mistress-suffragette,4
55,49628.Cloud_Atlas,4
430,67896.Tao_Te_Ching,5
478,24770.Uglies,2
122,518848.Sabriel,3
309,249747.Artemis_Fowl,4
250,17347634-me-before-you,5
44,57891.Battle_Royale,2
170,95819.The_Poetry_of_Robert_Frost,4
394,53450218-the-past,4
280,18300212-the-trigger,3
463,149267.The_Stand,4
36,22034.The_Godfather,5
407,18705209-the-blood-of-olympus,3
416,460548.Go_Dog_Go_,5
133,10964.Outlander,3
438,57891.Battle_Royale,4
300,10357575-1q84,4
228,41219.Possession,4
150,394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,4
198,6952.Like_Water_for_Chocolate,3
198,292408.Angle_of_Repose,5
230,51606.Johnny_Got_His_Gun,4
118,47989.Night_Watch,4
402,54539.Silas_Marner,3
415,332613.One_Flew_Over_the_Cuckoo_s_Nest,5
335,84981.Tuck_Everlasting,4
184,9791.A_Walk_in_the_Woods,3
349,135836.Trainspotting,3
94,40651883-snow-crash,3
215,17690.The_Trial,3
434,15881.Harry_Potter_and_the_Chamber_of_Secrets,3
107,100915.The_Lion_the_Witch_and_the_Wardrobe,5
158,28186.The_Sea_of_Monsters,3
186,690926.The_Twilight_Collection,5
390,191139.Oh_the_Places_You_ll_Go_,3
421,12985.The_Tempest,5
383,960.Angels_Demons,5
177,23437156-six-of-crows,3
64,37435.The_Secret_Life_of_Bees,2
22,2282133.Frostbite,4
498,17675462-the-raven-boys,2
5,2153405.Still_Alice,3
404,23919.The_Complete_Stories_and_Poems,3
385,3087.A_Room_with_a_View,5
191,88077.The_Magic_Mountain,3
27,113946.How_the_Grinch_Stole_Christmas_,5
136,111332.Into_the_Wild,5
208,9532.Ender_s_Shadow,3
198,25845273-the-great-divorce,2
258,43763.Interview_with_the_Vampire,3
18,15717943-hopeless,4
489,10025305-clockwork-prince,4
496,13928.Daughter_of_the_Forest,3
256,7967.Speaker_for_the_Dead,3
254,34521870-mistress-suffragette,4
190,168668.Catch_22,4
222,8913370-fingersmith,2
450,70535.2001,2
3,38296.The_Last_of_the_Mohicans,4
312,16729.Beach_Music,4
419,479415.The_Horse_Whisperer,5
407,2122.The_Fountainhead,5
78,37442.Wicked,4
429,3777732-city-of-glass,4
398,18705209-the-blood-of-olympus,4
458,4667024-the-help,4
411,5826.Bel_Canto,2
256,6294.Howl_s_Moving_Castle,3
47,256683.City_of_Bones,4
236,80660.We_Need_to_Talk_About_Kevin,2
447,16690.The_Moon_Is_a_Harsh_Mistress,3
325,8852.Macbeth,4
305,121749.Prince_Caspian,3
1,15881.Harry_Potter_and_the_Chamber_of_Secrets,5
67,310612.A_Confederacy_of_Dunces,5
324,16081272-the-edge-of-never,5
224,16286.The_Magus,2
236,332613.One_Flew_Over_the_Cuckoo_s_Nest,4
284,16328.The_Murder_of_Roger_Ackroyd,3
92,11387515-wonder,5
491,40873273-snow-flower-and-the-secret-fan,3
31,29059.Choke,3
278,18692431-everything-everything,4
417,10614.Misery,2
35,7940583-chasing-the-devil,3
5,5364.Dragonfly_in_Amber,3
200,14905.The_Complete_Novels,4
147,5358.The_Firm,4
345,16729.Beach_Music,4
398,2203.John_Adams,3
94,164154.A_Canticle_for_Leibowitz,3
219,18135.Romeo_and_Juliet,5
330,7805.Pale_Fire,4
67,34268.Peter_Pan,4
213,95819.The_Poetry_of_Robert_Frost,4
249,7437.Naked_Lunch,5
262,1.Harry_Potter_and_the_Half_Blood_Prince,3
383,28260587-empire-of-storms,5
81,6482837-before-i-fall,1
102,9791.A_Walk_in_the_Woods,2
6,2248573.Brisingr,4
366,5890.The_Woman_in_White,5
243,19302.Pippi_Longstocking,5
233,11901.The_Witching_Hour,3
75,40496.How_Green_Was_My_Valley,3
226,4934.The_Brothers_Karamazov,3
471,7938275-the-hunger-games-trilogy-boxset,4
438,280111.Holy_Bible,4
362,10959.Sophie_s_World,3
19,84136.Fantasy_Lover,5
299,77013.As_I_Lay_Dying,2
489,18635016-the-one,4
319,15622.Native_Son,4
471,6327.The_Witches,4
80,10210.Jane_Eyre,3
150,31463.Far_From_the_Madding_Crowd,4
234,375802.Ender_s_Game,5
316,43448.Flowers_in_the_Attic,4
193,7244.The_Poisonwood_Bible,4
221,6952.Like_Water_for_Chocolate,4
369,6479259-spirit-bound,3
151,51606.Johnny_Got_His_Gun,3
470,1.Harry_Potter_and_the_Half_Blood_Prince,4
172,23437156-six-of-crows,3
390,12497.No_Country_for_Old_Men,5
119,2767052-the-hunger-games,5
184,113436.Eragon,3
305,36314.Tales_of_H_P_Lovecraft,3
93,8909.The_War_of_the_Worlds,3
62,3407877-the-forgotten-garden,3
119,10920.Cold_Mountain,3
72,10140661-gabriel-s-inferno,3
189,164154.A_Canticle_for_Leibowitz,4
29,29999.The_Maltese_Falcon,4
304,9520360-the-son-of-neptune,3
71,248704.It_s_Kind_of_a_Funny_Story,2
116,373755.Absalom_Absalom_,2
266,40651883-snow-crash,3
314,9520360-the-son-of-neptune,4
134,40611328-ishmael,3
88,12127750-the-mark-of-athena,3
367,16902.Walden,4
160,93101.The_Arabian_Nights,3
111,231804.The_Outsiders,5
48,7235533-the-way-of-kings,4
294,7940583-chasing-the-devil,3
290,420282.The_Polar_Express,3
226,7624.Lord_of_the_Flies,3
389,1371.The_Iliad,4
194,18114322-the-grapes-of-wrath,3
33,179064.The_Goose_Girl,4
15,10916.The_Pact,2
439,5527.All_the_King_s_Men,3
322,31196.The_Razor_s_Edge,3
462,6867.Atonement,3
399,6325285-rubinrot,3
133,7354.The_Shipping_News,4
473,252577.Angela_s_Ashes,4
105,13206760-scarlet,5
331,28921.The_Remains_of_the_Day,3
292,119322.The_Golden_Compass,4
399,3805.The_Corrections,2
298,30289.The_Republic,4
21,36402034-do-androids-dream-of-electric-sheep,5
356,6654313-linger,4
103,838729.The_Return_of_the_King,4
312,9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,5
70,12497.No_Country_for_Old_Men,3
326,11387515-wonder,3
300,18710190-allegiant,4
440,45978.Eldest,2
74,10916.The_Pact,4
368,31548.Of_Human_Bondage,2
159,11614718-delirium,4
195,40603730-safe-haven,2
382,31242.Bleak_House,2
147,256008.Lonesome_Dove,2
211,12220.A_Streetcar_Named_Desire,4
350,46170.For_Whom_the_Bell_Tolls,3
349,34268.Peter_Pan,2
423,55030.Cosmos,4
402,16729.Beach_Music,3
71,10441.The_Memory_Keeper_s_Daughter,4
123,4588.Extremely_Loud_Incredibly_Close,5
395,18300212-the-trigger,4
308,43641.Water_for_Elephants,3
483,1381.The_Odyssey,4
396,17961.Collected_Fictions,4
175,7864437-the-death-cure,2
250,24768.Pretties,4
138,112750.Darkfever,4
303,304027.Lover_Unbound,2
490,4502877-midnight-sun-2008-draft,3
195,8130077-the-screwtape-letters,3
156,6319.The_BFG,5
35,44767458-dune,4
54,22328546-red-queen,3
346,93101.The_Arabian_Nights,5
61,24765.Specials,2
200,5358.The_Firm,3
297,152380.Mary_Poppins,4
323,12751687-finale,3
433,248596.Something_Wicked_This_Way_Comes,3
223,171547.Songs_of_Innocence_and_of_Experience,3
278,36381037-cinder,4
214,46945.Requiem_for_a_Dream,4
197,25845273-the-great-divorce,3
242,3153910-the-art-of-racing-in-the-rain,4
253,17728.The_House_of_Mirth,5
353,46756.Oryx_and_Crake,2
253,252577.Angela_s_Ashes,3
284,17333223-the-goldfinch,2
246,40961427-1984,3
446,7624.Lord_of_the_Flies,4
91,18765.I_Claudius,3
84,295.Treasure_Island,2
97,6527740-last-sacrifice,2
77,13536860-fifty-shades-freed,4
411,10917.My_Sister_s_Keeper,2
112,3975774-evermore,3
320,32085.All_Creatures_Great_and_Small,5
168,18045891-sharp-objects,1
489,297673.The_Brief_Wondrous_Life_of_Oscar_Wao,2
51,13517535-thoughtless,3
402,12505.The_Idiot,4
421,1848.Wild_Swans,4
364,6644117-the-iron-king,5
55,407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales,4
257,40651883-snow-crash,2
418,3109.The_Omnivore_s_Dilemma,5
49,544891.Beastly,3
48,4687.The_Cider_House_Rules,2
84,34497.The_Color_of_Magic,3
48,24770.Uglies,4
267,397483.The_Devil_in_the_White_City,5
492,10507293-the-selection,3
85,17150.My_ntonia,3
345,9791.A_Walk_in_the_Woods,3
149,35879889-christy,3
174,28251250-white-noise,3
77,7588.A_Portrait_of_the_Artist_as_a_Young_Man,2
9,19405702-walks-away-woman,4
177,10965.A_Breath_of_Snow_and_Ashes,4
142,5043.The_Pillars_of_the_Earth,4
158,2355575.Cry_Wolf,4
30,902.The_Westing_Game,4
403,30289.The_Republic,3
448,5664985-along-for-the-ride,4
449,10365.Where_the_Red_Fern_Grows,3
143,3975774-evermore,5
292,7747374-i-am-number-four,3
461,8755776-city-of-lost-souls,5
260,6690798-the-passage,4
383,36072.The_7_Habits_of_Highly_Effective_People,3
166,13928.Daughter_of_the_Forest,3
266,3590.The_Adventures_of_Sherlock_Holmes,4
80,41684.The_Jungle_Books,3
226,124509.Smilla_s_Sense_of_Snow,5
209,2429135.The_Girl_with_the_Dragon_Tattoo,2
127,22822858-a-little-life,5
258,4406.East_of_Eden,5
255,28260587-empire-of-storms,4
343,12067.Good_Omens,4
2,105992.Helter_Skelter,3
86,9673436-the-invention-of-hugo-cabret,4
200,27523.Left_Behind,3
379,13496084-point-of-retreat,4
357,36381037-cinder,4
444,6759.Infinite_Jest,5
281,12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,4
47,31463.Far_From_the_Madding_Crowd,3
435,6339664-hush-hush,4
77,15925.The_Guardian,3
63,6288.The_Road,4
212,32261.Tess_of_the_D_Urbervilles,3
98,2865.Girl_with_a_Pearl_Earring,5
6,3263607-the-fellowship-of-the-ring,3
152,52892857-the-color-purple,4
319,29579.Foundation,4
307,256683.City_of_Bones,4
347,2168860.One_Foot_in_the_Grave,5
78,3777732-city-of-glass,5
491,77767.Little_House_on_the_Prairie,5
411,31338.Memnoch_the_Devil,4
63,17332218-words-of-radiance,5
31,343.Perfume,2
407,18423.The_Left_Hand_of_Darkness,3
67,3478.Message_in_a_Bottle,3
265,1885.Pride_and_Prejudice,4
110,386187.Midnight_in_the_Garden_of_Good_and_Evil,5
419,7402393-nightshade,3
56,40493.The_Valley_of_Horses,4
246,17167166-crown-of-midnight,4
368,10025305-clockwork-prince,2
340,38296.The_Last_of_the_Mohicans,4
202,10967.The_Fiery_Cross,4
242,8695.The_Restaurant_at_the_End_of_the_Universe,4
365,35519.The_Power_of_Myth,3
242,6137154-fire,3
333,18143977-all-the-light-we-cannot-see,4
300,102868.A_Study_in_Scarlet,4
430,3591262-cutting-for-stone,5
271,9712.Love_in_the_Time_of_Cholera,2
143,2165.The_Old_Man_and_the_Sea,3
130,29999.The_Maltese_Falcon,5
483,29797.The_Pilgrim_s_Progress,4
59,38311414-house-of-sand-and-fog,4
383,8127.Anne_of_Green_Gables,4
375,2175.Madame_Bovary,2
13,18692431-everything-everything,3
69,10644930-11-22-63,5
327,5129.Brave_New_World,3
62,17212231-inferno,3
339,6442769-paper-towns,4
16,7822895-the-millennium-trilogy,3
22,9284655-tiger-s-curse,4
384,11422.Redeeming_Love,4
57,13414446-prodigy,4
381,102868.A_Study_in_Scarlet,4
117,11324204-houdini-heart,3
38,5886881-dark-places,2
91,29946.Illusions,4
490,152380.Mary_Poppins,2
377,5359.The_Client,4
484,426504.Ficciones,5
68,43641.Water_for_Elephants,4
292,30868.The_Bean_Trees,2
205,7631105-the-scorch-trials,3
453,37415.Their_Eyes_Were_Watching_God,4
176,21484.The_Winds_of_War,4
246,68428.The_Final_Empire,4
451,4009.Nine_Stories,3
408,9375.Fried_Green_Tomatoes_at_the_Whistle_Stop_Cafe,3
15,976.Deception_Point,3
429,13152.The_Angel_Experiment,3
445,4953.A_Heartbreaking_Work_of_Staggering_Genius,4
171,667.Anthem,3
248,13651.The_Dispossessed,4
212,51606.Johnny_Got_His_Gun,3
90,46799.Go_Ask_Alice,3
99,1852.The_Call_of_the_Wild,2
336,23437156-six-of-crows,5
350,11387515-wonder,4
130,31338.Memnoch_the_Devil,2
408,2299110.Acheron,4
274,1656001.The_Host,3
190,662.Atlas_Shrugged,4
120,2052.The_Big_Sleep,2
477,33.The_Lord_of_the_Rings,3
42,24280.Les_Mis_rables,4
413,42899.Dark_Lover,4
269,40604658-jurassic-park,1
406,5098079-lover-avenged,4
268,1934.Little_Women,2
335,7664041-inheritance,4
442,426504.Ficciones,4
414,17125.One_Day_in_the_Life_of_Ivan_Denisovich,2
417,1371.The_Iliad,4
379,862041.Harry_Potter_Series_Box_Set,2
95,27712.The_Neverending_Story,4
16,43448.Flowers_in_the_Attic,3
244,88077.The_Magic_Mountain,4
49,6320534-under-the-dome,2
165,22557272-the-girl-on-the-train,3
65,15839976-red-rising,2
445,2536134.Gone,3
176,243705.The_Collector,2
365,7669.Timeline,3
323,30165203-american-gods,4
322,6411961-the-lost-symbol,4
143,22557272-the-girl-on-the-train,5
320,2493.The_Time_Machine,3
98,4980.Breakfast_of_Champions,5
310,3869.A_Brief_History_of_Time,2
49,3478.Message_in_a_Bottle,3
188,3777732-city-of-glass,3
159,11590._Salem_s_Lot,2
8,32768522-carry-on,5
473,137791.Divine_Secrets_of_the_Ya_Ya_Sisterhood,3
485,20758104-the-knife-of-never-letting-go,4
412,65605.The_Magician_s_Nephew,4
23,18335634-clockwork-princess,3
105,30659.Meditations,4
311,8755776-city-of-lost-souls,5
415,7740152-torment,1
189,62291.A_Storm_of_Swords,4
46,373755.Absalom_Absalom_,3
259,22881898-shot-down,3
14,15645.Inferno,4
70,2547.The_Prophet,2
425,39832183-the-guernsey-literary-and-potato-peel-pie-society,3
353,2800905-the-summoning,3
44,2299110.Acheron,5
31,4980.Breakfast_of_Champions,3
363,44767458-dune,4
379,14836.Midnight_s_Children,3
282,18114322-the-grapes-of-wrath,4
393,256008.Lonesome_Dove,3
418,11768.The_Hotel_New_Hampshire,5
2,6917952-burned,3
131,4687.The_Cider_House_Rules,4
177,2429135.The_Girl_with_the_Dragon_Tattoo,4
136,42898.Lover_Revealed,4
313,52036.Siddhartha,3
7,23807.The_Silence_of_the_Lambs,3
67,8695.The_Restaurant_at_the_End_of_the_Universe,2
237,50398.Northanger_Abbey,4
471,15241.The_Two_Towers,3
400,7763.The_Joy_Luck_Club,5
191,14249.Prodigal_Summer,4
243,133518.The_Things_They_Carried,5
476,8695.The_Restaurant_at_the_End_of_the_Universe,3
367,764347.Unwind,5
122,179064.The_Goose_Girl,3
429,83674.The_Bridges_of_Madison_County,4
1,2800905-the-summoning,3
5,7171637-clockwork-angel,5
454,2168860.One_Foot_in_the_Grave,4
212,3087.A_Room_with_a_View,3
59,29044.The_Secret_History,4
225,1953.A_Tale_of_Two_Cities,4
440,12497.No_Country_for_Old_Men,4
381,357664.Because_of_Winn_Dixie,4
26,15749186-to-all-the-boys-i-ve-loved-before,4
230,24800.House_of_Leaves,5
348,77203.The_Kite_Runner,4
453,18114322-the-grapes-of-wrath,4
383,764347.Unwind,3
75,310459.Roll_of_Thunder_Hear_My_Cry,4
337,2184798.Blood_River,4
281,36381037-cinder,5
498,1898.Into_Thin_Air,5
55,41424.Beauty,4
271,11901.The_Witching_Hour,3
60,18705209-the-blood-of-olympus,4
199,44790978-matching-configurations,1
51,170210.Dead_as_a_Doornail,4
259,40495148-blindness,4
136,39832183-the-guernsey-literary-and-potato-peel-pie-society,2
211,12749.Swann_s_Way,5
353,1232.The_Shadow_of_the_Wind,4
93,264.The_Portrait_of_a_Lady,3
206,227711.I_Know_This_Much_Is_True,3
316,2696.The_Canterbury_Tales,2
392,5246.Ethan_Frome,5
326,8130077-the-screwtape-letters,5
338,37095.The_Shell_Seekers,3
437,11713.The_English_Patient,4
225,53450218-the-past,4
435,32085.All_Creatures_Great_and_Small,4
86,76620.Watership_Down,5
269,10576365-the-darkest-minds,5
340,305234.Wicked_Lovely,2
14,20448515-bared-to-you,5
164,10576365-the-darkest-minds,2
12,2623.Great_Expectations,3
126,24192.The_Runaway_Jury,2
73,6644117-the-iron-king,2
53,43483262-love-is-the-answer-god-is-the-cure,5
416,17347634-me-before-you,4
381,4948.The_Very_Hungry_Caterpillar,4
164,366522.P_S_I_Love_You,4
384,27266.Glass_Houses,3
210,100915.The_Lion_the_Witch_and_the_Wardrobe,2
114,5664985-along-for-the-ride,3
137,7171637-clockwork-angel,4
339,252577.Angela_s_Ashes,4
375,42899.Dark_Lover,4
463,15717943-hopeless,4
189,13642.A_Wizard_of_Earthsea,3
246,16101128-the-5th-wave,3
132,15241.The_Two_Towers,3
312,4009.Nine_Stories,3
385,3682.A_Great_and_Terrible_Beauty,3
36,12578077-obsidian,4
183,9293020-the-elephant-tree,5
7,54539.Silas_Marner,4
193,99561.Looking_for_Alaska,3
279,334123.The_Amulet_of_Samarkand,2
429,249747.Artemis_Fowl,4
190,1241.A_Million_Little_Pieces,1
467,4799.Cannery_Row,2
184,4671.The_Great_Gatsby,3
434,34484.Small_Gods,3
474,2187.Middlesex,3
390,6334.Never_Let_Me_Go,3
411,20758104-the-knife-of-never-letting-go,2
136,7046495-lover-mine,4
297,23766634-a-court-of-wings-and-ruin,4
94,407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales,3
335,7784.The_Lorax,3
237,4900.Heart_of_Darkness,2
435,31242.Bleak_House,4
158,22628.The_Perks_of_Being_a_Wallflower,4
73,39280444-speak,5
391,31122.I_Capture_the_Castle,2
233,1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,5
382,9593911-pandemonium,3
339,5326.A_Christmas_Carol,4
340,179064.The_Goose_Girl,5
348,152380.Mary_Poppins,2
331,561456.The_Titan_s_Curse,5
451,31196.The_Razor_s_Edge,1
410,42899.Dark_Lover,2
420,4137.Me_Talk_Pretty_One_Day,2
415,17889664-to-live-and-die-in-fantasyland,4
250,44186.The_Monster_at_the_End_of_this_Book,5
22,45978.Eldest,4
443,15925.The_Guardian,3
193,21484.The_Winds_of_War,5
82,22881898-shot-down,5
108,4374400-if-i-stay,2
158,52357.Beowulf,3
462,943402.Let_the_Right_One_In,5
381,17245.Dracula,4
55,29127.The_Last_Unicorn,4
158,10975.The_Sound_and_the_Fury,5
84,16793.Stardust,1
80,24178.Charlotte_s_Web,1
201,28186.The_Sea_of_Monsters,4
34,37732.Are_You_There_God_It_s_Me_Margaret,4
4,5.Harry_Potter_and_the_Prisoner_of_Azkaban,3
246,7046495-lover-mine,4
12,31338.Memnoch_the_Devil,4
205,77566.Hyperion,3
439,7137775-rules-of-attraction,5
96,24192.The_Runaway_Jury,4
47,10799.A_Farewell_to_Arms,3
306,168642.In_Cold_Blood,4
244,17728.The_House_of_Mirth,4
132,21484.The_Winds_of_War,4
454,6334.Never_Let_Me_Go,4
323,1420.Hamlet,2
59,13872.Geek_Love,3
416,31548.Of_Human_Bondage,4
281,16631.Steppenwolf,3
142,23692271-sapiens,3
199,4981.Slaughterhouse_Five,4
358,11989.The_Plague,4
149,52036.Siddhartha,5
327,40909452-drums-of-autumn,5
